FishID,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),Volume (cm³),Surface Area (cm²),Aspect Ratio,Elongation,Compactness,Condition Factor (K),Rectangularity,Equivalent Diameter (cm)
fish01,67.49,15.394251259454377,3.0383384584249704,7.291760932907459,30.85540186654657,34.05289931712155,267.86564959194146,310.01640462591115,5.066667677120648,0.1973683816911183,37.581748470411455,1.849965869649828,0.6596848123242739,6.267879850889154
fish01,67.49,15.176664862279734,3.045484639305467,7.291759973454627,30.3111410466482,33.47416820889818,264.70064710834293,304.7078819836275,4.983333248970458,0.200668899718195,36.96726347428337,1.930680438101088,0.6557971548049764,6.212354097010058
fish01,67.49,14.935301832263448,3.0610639068309418,7.420325693555831,30.499539022766868,33.184802618198944,266.4398923872444,307.2411215489342,4.879121209764506,0.2049549410657632,36.10648423200075,2.0258039642962262,0.6671244763881233,6.231630539431876
fish01,67.49,17.7949496689692,3.1580921134012536,7.4398025860554355,32.885913386936686,41.158661282843546,328.37709022570766,371.98414142455255,5.634715210951875,0.1774712585396253,51.51249346988696,1.197702996695956,0.5851784867644506,6.470830347720705
fish01,67.49,17.80127511813697,3.06918536519603,7.380684460602142,34.016301243648705,40.509718293771904,316.7092523510841,367.02205080151,5.799999999999999,0.1724137931034483,48.24267237306295,1.1964266862647812,0.6226053639846745,6.581101724562341
fish01,67.49,15.141314468300411,3.06918536519603,7.91422802540232,30.7298032158008,33.30466179164257,288.8584911961236,325.04029415956506,4.933333333333333,0.2027027027027027,36.09526846840863,1.9442347002779128,0.6612612612612612,6.255109963564777
fish01,67.49,17.827407403198304,3.3534047963389573,7.353187022149314,34.37216408742841,41.10901406342328,345.2547512994149,371.0265968793745,5.316210981346833,0.1881038964609819,49.16626817468356,1.1911730526975983,0.5749534785272635,6.615436384263676
fish01,67.49,17.7949496689692,3.1444563760371502,7.692982519767223,33.11617757997061,41.68774514725496,338.085827025725,386.9354498662845,5.659149799176276,0.1767049884676239,52.47791932706569,1.197702996695956,0.5918312113235238,6.493444915088645
fish01,67.49,13.913640322222,3.273797722875765,7.634237621465769,28.51089371929202,31.42804463210082,273.11664543111,296.95094813807344,4.25,0.2352941176470588,34.643669859039704,2.505630985985577,0.6259191176470589,6.025047496837181
fish01,67.49,13.913640322222,2.8645730075162943,7.736379530833705,28.2178302008852,30.679807082230152,242.17444671742263,293.78629192266266,4.857142857142858,0.2058823529411764,33.35658893338058,2.505630985985577,0.707983193277311,5.994001774973811
fish01,67.49,13.709027964542264,3.06918536519603,7.821714225208449,28.02943222476653,30.559947908786523,258.4768229078326,295.0900437293178,4.466666666666666,0.2238805970149254,33.31892022281321,2.6195062630224366,0.6661691542288557,5.973958614273021
fish01,67.49,15.141314468300411,3.06918536519603,7.736379530833705,29.452883599885368,33.42452091630282,282.3672645549781,317.4905466445789,4.933333333333333,0.2027027027027027,37.93172219268584,1.9442347002779128,0.6337837837837837,6.123771395623434
fish01,67.49,15.345926825980149,3.06918536519603,7.825304017981221,29.91341198595323,33.83374563166229,289.47252023334084,324.5861696067079,5.0,0.2,38.26786272343546,1.8674976288839515,0.6351111111111112,6.17146166304794
fish01,67.49,17.668501567281453,3.224275949936661,7.683105912309542,33.55577285758084,41.46859146179569,343.76259935691303,385.7191259504331,5.4798354240208695,0.1824872323019954,51.247339321431134,1.223602258865394,0.5890271629815839,6.536400917662775
fish01,67.49,14.486340120713049,3.2603528261238925,8.691588223721988,31.190331601868657,32.24649403842807,322.41282028539604,342.65391104446,4.4431817331669885,0.2250639429252481,33.33842009259301,2.220053268551388,0.660384260220096,6.301806376659156
fish01,67.49,14.882934231626209,3.277910357582699,8.930986097221432,31.44152890336021,33.06494346914701,342.1960009038894,358.18560823508494,4.54037255692424,0.220246243554389,34.772179494777866,2.047263484714004,0.6444927275062841,6.327131889465544
fish01,67.49,14.322865037581472,3.06918536519603,8.961680912238542,30.499539022766868,31.957128496512222,309.4085967373268,347.3886665026817,4.666666666666666,0.2142857142857143,33.484376959935666,2.296940414534744,0.6938095238095238,6.231630539431876
fish01,67.49,16.57360097205856,3.06918536519603,9.673351212928758,33.534839749123215,37.32669703999732,386.4620334413042,428.1439295847288,5.4,0.1851851851851852,41.547307884546335,1.4824798278368003,0.6592592592592593,6.534361797064827
fish01,67.49,15.59848896071746,3.396680344331726,9.608543052452363,33.22084312225876,34.58198320592465,399.8385186383002,398.7241607178292,4.592274626827258,0.2177570117776006,35.998892564336025,1.7782459916458369,0.6270085202049964,6.503698268885405
fish01,67.49,16.16437625669909,3.683022438235236,9.504631432334897,34.56056206354708,36.48768297224208,444.4147632950925,415.923102598137,4.388888888888889,0.2278481012658227,38.52226147927997,1.5979477529879322,0.5805203938115331,6.6335416112045325
fish01,67.49,16.849935056432308,3.5251476879983747,9.71189818992699,34.455896521258936,38.65366574687475,453.0744276070973,444.3122594436336,4.779923154368583,0.2092083842574029,43.36285009299556,1.4107327031210215,0.5800801526699821,6.6234892617237335
fish01,67.49,16.23745767397186,3.5115375131293654,9.973711759951962,35.77468235408962,35.97916376925866,446.6445495412936,430.395173506872,4.62403081649029,0.2162615345109259,36.18481396207709,1.5764686260890792,0.6274230102116443,6.749054768896614
fish01,67.49,17.061420798289166,3.461147395891256,9.543716662372155,37.05160197000505,37.66570989890021,442.6318977327692,433.57406710221983,4.929411795216483,0.2028639605582157,38.28999629588529,1.3589198573648469,0.6274392762532863,6.868447046021225
fish01,67.49,15.173513065174667,3.382109722127951,9.673351212928758,33.11617757997061,33.81318104340938,389.88872234892426,393.319131019185,4.486404733087079,0.2228956279011197,34.52485449183879,1.9318837936573008,0.6453069863259467,6.493444915088645
fish01,67.49,17.187438045097768,3.4784100805555003,9.505076618449174,38.51691956203915,37.905428197004085,446.31083478493287,437.3278383917259,4.941176470588236,0.2023809523809523,37.30364481728468,1.3292479250779765,0.6442577030812325,7.002946888829845
fish01,67.49,19.137683922737605,3.454585054593372,9.57720348513182,41.25915676998867,42.04732261880245,497.29473767922633,485.2140782652342,5.539792368779943,0.180512180498966,42.85054465038554,0.9628780700917248,0.6240725501429276,7.24795074362244
fish01,67.49,19.11626450318405,3.424346769365818,9.470611153800366,40.8614277092937,41.75795705249492,486.9099567429614,477.1962292398624,5.582455805643872,0.1791326317333311,42.67415689935399,0.9661183590807124,0.6242129415479846,7.212931832050672
fish01,67.49,18.91375022143756,3.427075516933752,9.51620243349476,39.52170876800538,42.09696988700612,484.4566002338704,479.646704817494,5.518918427090841,0.181194923101468,44.84003675220996,0.9974852445777462,0.6097255439512764,7.093701606279395
fish01,67.49,18.89510638150401,3.742456995531535,9.607704490676769,40.2962337809377,42.21682901166636,533.5998245384003,486.1992852393955,5.048850635842876,0.1980648809257269,44.22896346812889,1.0004408210982898,0.5698470409856672,7.1628736100662
fish01,67.49,19.09500275153917,4.982998247919268,9.94277708172673,40.987026360039486,45.63956856354481,743.0328997293755,535.7581090535881,3.8320307978259054,0.2609582367050253,50.82023273338294,0.96934919119004,0.4307605782723407,7.224008775098823
