FishID,FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish01,341,17.05,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4465,17051,459.0721524787056,264.2938053367509,812.6659578154564
fish01,342,17.1,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4483,17100,458.9935587565105,264.30204752425084,812.9556062807613
fish01,343,17.15,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4462,17086,458.9687757520133,264.29610351383417,812.5048792658474
fish01,344,17.2,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4562,17174,458.6087670807262,264.30385090966746,814.1526179903937
fish01,345,17.25,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4622,17317,458.73777311422094,264.3047818992508,815.4825550134717
fish01,346,17.3,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4692,17494,458.73241720149673,264.3053938784175,816.8778110799143
fish01,347,17.35,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4751,17397,458.6900431315104,264.30591471175086,818.0159578432613
fish01,348,17.4,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4699,17327,458.4556985609079,264.3103092430008,816.7460078039087
fish01,349,17.45,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4625,17305,458.2487845105585,264.12846679508414,814.8772513056426
fish01,350,17.5,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4925,16403,469.1632114149306,262.6023274692854,830.2655388842161
fish01,351,17.55,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4892,16403,468.33994752604167,262.9444693963688,829.1244169224104
fish01,352,17.6,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4872,16420,467.2318876026106,262.9408430942854,827.612730696896
fish01,353,17.65,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4840,16456,466.6279075622561,262.9443196567853,826.3722272190414
fish01,354,17.7,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4814,16521,466.30871474609376,262.9463118442854,825.5350265903792
fish01,355,17.75,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4768,16552,465.9703769733004,260.4257193963688,821.7560963696692
fish01,356,17.8,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4736,16595,465.5732805410124,260.4013443963688,820.6946249373811
fish01,357,17.85,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4751,16608,465.1595780895657,260.41808918803537,820.597667277601
fish01,358,17.9,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4742,16721,465.0723125293686,260.4340787713687,820.3463913007373
fish01,359,17.95,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4832,16790,465.0823689450111,260.44026366720203,822.1626326122131
fish01,360,18.0,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4906,16834,464.9569783039611,260.4424772088687,823.5194555128297
fish01,361,18.05,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4920,16591,464.5120173583797,260.447216792202,823.3592341505818
fish01,362,18.1,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4888,16632,464.2240616372945,260.4313313755353,822.4153930128298
fish01,363,18.15,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4824,16661,464.1464010226591,260.43776366720203,821.0641646898612
fish01,364,18.2,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4765,16742,464.1851596702105,260.43335611511867,819.9185157853292
fish01,365,18.25,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4802,16632,463.9535840901694,260.4346712192853,820.4282553094547
fish01,644,32.2,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4647,24013,461.6405941537174,247.21179685969872,801.7923910134161
fish01,645,32.25,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4626,23917,461.6984804789226,247.21522133886543,801.433701817788
fish01,647,32.35,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4312,23803,465.6159373606741,238.4882941648695,790.3442315255436
fish01,648,32.4,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4316,23783,472.7410111730317,239.38723947736955,798.4482506504013
fish01,649,32.45,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4255,23777,472.515733350947,239.64719390445288,797.2629272553999
fish01,650,32.5,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4231,23746,472.4155554029674,239.62391916486948,796.6594745678369
fish01,651,32.55,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4217,23755,472.22209619123663,239.62824859195285,796.1903447831895
fish01,652,32.6,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4202,23775,472.0856725938395,239.6392967690361,795.7649693628756
fish01,653,32.65,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4171,23678,471.83422724217553,242.7991014565362,798.0533286987117
fish01,654,32.7,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4191,23668,471.7116361000908,242.8330923419529,798.3647284420438
fish01,655,32.75,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4225,23678,471.6148132254708,242.95963531070288,799.0744485361736
fish01,656,32.8,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,4182,23681,471.59678806152345,243.0132616085052,798.2500496700287
fish01,1432,71.6,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,3796,6804,453.60708292070535,270.4636718342675,799.9907547549727
fish01,1433,71.65,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,3758,6781,453.63164891493057,265.8078970946841,794.5995460096146
fish01,1434,71.7,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,3706,6698,453.5647870320451,265.80685542801746,793.4916424600625
fish01,1435,71.75,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,3697,6637,453.6796611300998,265.8091536051008,793.4288147352006
fish01,1436,71.8,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,3639,6588,453.6436802173002,265.80874344885075,792.2324236661509
fish01,1437,71.85,20.0,20.0,67.49,20.87196041076105,3.4290759721374338,19.16874940104469,45.67586116105406,44.35895851974309,3666,6533,453.5546220626078,265.8096809488508,792.6843030114586
