FishID,View,FrameIndex,Method,MaskArea_px,MaskLength_px,MaskWidth_px,MaskPerimeter_px
fish12,top,1264,ClassicCV,9934.5,144.1006317138672,121.35026550292969,740.8010770082474
fish12,top,1265,ClassicCV,9920.0,144.16238403320312,120.72236633300781,741.5878738164902
fish12,top,1266,ClassicCV,9719.0,143.8360595703125,119.777099609375,720.0731546878815
fish12,top,1267,ClassicCV,9664.0,144.08653259277344,120.00482940673828,719.5878739356995
fish12,top,1268,ClassicCV,9623.5,143.91485595703125,119.22279357910156,705.3452332019806
fish12,top,1269,ClassicCV,9468.0,143.57127380371094,118.2836685180664,713.445739030838
fish12,top,1270,ClassicCV,9471.0,139.1862030029297,119.93974304199219,714.2741657495499
fish12,top,1271,ClassicCV,9474.0,138.27345275878906,121.75774383544922,752.2741659879684
fish12,top,1272,ClassicCV,9532.5,138.0200653076172,123.36870574951172,708.8599525690079
fish12,top,1273,ClassicCV,9436.0,137.54103088378906,125.27539825439453,722.6173117160797
fish12,top,1274,ClassicCV,9520.5,137.745849609375,125.52726745605469,741.6883789300919
fish13,front,754,ClassicCV,1270.5,52.25275802612305,30.619449615478516,147.2964632511139
fish13,front,755,ClassicCV,1270.5,52.25275802612305,30.619449615478516,147.2964632511139
fish13,front,756,ClassicCV,1270.5,52.25275802612305,30.619449615478516,147.2964632511139
fish13,front,757,ClassicCV,1270.5,52.25275802612305,30.619449615478516,147.2964632511139
fish13,front,758,ClassicCV,1266.5,52.25275802612305,30.619449615478516,147.2964631319046
fish13,front,759,ClassicCV,1280.5,52.25275802612305,30.619449615478516,147.2964631319046
fish13,front,760,ClassicCV,1280.5,52.25275802612305,30.619449615478516,147.2964631319046
fish13,front,761,ClassicCV,1280.5,52.25275802612305,30.619449615478516,147.2964631319046
fish13,front,762,ClassicCV,1280.5,52.25275802612305,30.619449615478516,147.2964631319046
fish13,front,763,ClassicCV,1280.5,52.25275802612305,30.619449615478516,147.2964631319046
fish13,front,764,ClassicCV,1277.0,52.3002815246582,30.817163467407227,147.88224971294403
fish13,front,765,ClassicCV,1277.0,52.3002815246582,30.817163467407227,147.88224971294403
fish13,front,766,ClassicCV,1273.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,767,ClassicCV,1273.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,768,ClassicCV,1273.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,769,ClassicCV,1273.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,770,ClassicCV,1270.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,771,ClassicCV,1270.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,772,ClassicCV,1270.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,773,ClassicCV,1270.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,774,ClassicCV,1272.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,775,ClassicCV,1272.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,776,ClassicCV,1272.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,777,ClassicCV,1272.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,778,ClassicCV,1272.0,52.3002815246582,30.619617462158203,147.88224959373474
fish13,front,779,ClassicCV,1275.0,51.9545783996582,30.619617462158203,147.88224947452545
fish13,front,780,ClassicCV,1259.0,51.9545783996582,30.619617462158203,145.88224947452545
fish13,front,781,ClassicCV,1259.0,51.9545783996582,30.619617462158203,145.88224947452545
fish13,front,782,ClassicCV,1266.0,51.944942474365234,30.84231185913086,145.88224959373474
fish13,front,783,ClassicCV,1261.0,51.944942474365234,30.84231185913086,144.71067678928375
fish13,front,784,ClassicCV,1261.0,51.944942474365234,30.84231185913086,144.71067678928375
fish13,front,785,ClassicCV,1261.0,51.944942474365234,30.84231185913086,144.71067678928375
fish13,front,786,ClassicCV,1271.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,787,ClassicCV,1271.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,788,ClassicCV,1266.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,789,ClassicCV,1266.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,790,ClassicCV,1266.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,791,ClassicCV,1266.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,792,ClassicCV,1266.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,793,ClassicCV,1266.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,794,ClassicCV,1266.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,795,ClassicCV,1266.5,51.994693756103516,31.19681739807129,145.2964632511139
fish13,front,796,ClassicCV,1260.5,51.994693756103516,31.19681739807129,145.2964631319046
fish13,front,797,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,798,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,799,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,800,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,801,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,802,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,803,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,804,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,805,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,806,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,807,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,808,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,809,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,810,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,811,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,812,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,813,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,814,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,815,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,816,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,817,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,818,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,819,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,820,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,821,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,822,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,823,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,824,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,825,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,826,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,827,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,828,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,829,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,830,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,831,ClassicCV,1227.0,50.73223876953125,31.945587158203125,143.05382251739502
fish13,front,832,ClassicCV,1230.0,50.73223876953125,31.945587158203125,143.0538228750229
fish13,front,833,ClassicCV,1230.0,50.73223876953125,31.945587158203125,143.0538228750229
fish13,front,834,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,835,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,836,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,837,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,838,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,839,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,840,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,841,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,842,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,843,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,844,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,845,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,846,ClassicCV,1247.0,50.73223876953125,31.945587158203125,144.7106772661209
fish13,front,847,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,848,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,849,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,850,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,851,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,852,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,853,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,854,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,855,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,856,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,857,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,858,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,859,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,860,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,861,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,862,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,863,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,864,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,865,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,866,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,867,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,868,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,869,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,870,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,871,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,872,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,873,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,874,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,875,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,876,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,877,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,878,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,879,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,880,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,881,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,882,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,883,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,884,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,885,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,886,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,887,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,888,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,889,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,890,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,891,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,892,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,893,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,894,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,895,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,896,ClassicCV,1291.0,50.535133361816406,32.199378967285156,146.2253954410553
fish13,front,897,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,898,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,899,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,900,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,901,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,902,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,903,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,904,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,905,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,906,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,907,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,908,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,909,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,910,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,front,911,ClassicCV,1305.5,49.548892974853516,33.100284576416016,147.2964631319046
fish13,top,754,ClassicCV,552.5,34.0,24.0,97.84061920642853
fish13,top,755,ClassicCV,552.5,34.0,24.0,97.84061920642853
fish13,top,756,ClassicCV,549.5,34.0,24.0,97.84061932563782
fish13,top,757,ClassicCV,549.5,34.0,24.0,97.84061932563782
fish13,top,758,ClassicCV,546.5,34.0,24.0,97.8406195640564
fish13,top,759,ClassicCV,543.5,34.0,24.0,97.8406194448471
fish13,top,760,ClassicCV,543.5,34.0,24.0,97.8406194448471
fish13,top,761,ClassicCV,539.0,34.0,24.0,97.25483310222626
fish13,top,762,ClassicCV,539.0,34.0,24.0,97.25483310222626
fish13,top,763,ClassicCV,539.0,34.0,24.0,97.25483310222626
fish13,top,764,ClassicCV,535.0,34.0,24.0,97.25483298301697
fish13,top,765,ClassicCV,532.5,34.0,24.0,97.8406194448471
fish13,top,766,ClassicCV,532.5,34.0,24.0,97.8406194448471
fish13,top,767,ClassicCV,532.5,34.0,24.0,97.8406194448471
fish13,top,768,ClassicCV,532.5,34.0,24.0,97.8406194448471
fish13,top,769,ClassicCV,532.5,34.0,24.0,97.8406194448471
fish13,top,770,ClassicCV,530.0,38.60000228881836,21.000001907348633,97.25483334064484
fish13,top,771,ClassicCV,530.0,38.60000228881836,21.000001907348633,97.25483334064484
fish13,top,772,ClassicCV,530.0,38.60000228881836,21.000001907348633,97.25483334064484
fish13,top,773,ClassicCV,530.0,38.60000228881836,21.000001907348633,97.25483334064484
fish13,top,774,ClassicCV,525.0,38.502845764160156,20.961685180664062,98.42640590667725
fish13,top,775,ClassicCV,525.0,38.502845764160156,20.961685180664062,98.42640590667725
fish13,top,776,ClassicCV,525.0,38.502845764160156,20.961685180664062,98.42640590667725
fish13,top,777,ClassicCV,525.0,38.502845764160156,20.961685180664062,98.42640590667725
fish13,top,778,ClassicCV,524.5,38.502845764160156,20.961685180664062,97.84061968326569
fish13,top,779,ClassicCV,523.5,38.502845764160156,20.961685180664062,97.84061968326569
fish13,top,780,ClassicCV,523.5,38.502845764160156,20.961685180664062,97.84061968326569
fish13,top,781,ClassicCV,517.5,37.47665786743164,21.21320343017578,97.8406195640564
fish13,top,782,ClassicCV,517.5,37.47665786743164,21.21320343017578,97.8406195640564
fish13,top,783,ClassicCV,511.5,37.79999923706055,20.60000228881836,95.8406195640564
fish13,top,784,ClassicCV,511.5,37.79999923706055,20.60000228881836,95.8406195640564
fish13,top,785,ClassicCV,511.5,37.79999923706055,20.60000228881836,95.8406195640564
fish13,top,786,ClassicCV,511.5,37.79999923706055,20.60000228881836,95.8406195640564
fish13,top,787,ClassicCV,511.5,37.79999923706055,20.60000228881836,95.8406195640564
fish13,top,788,ClassicCV,497.0,36.400001525878906,20.400001525878906,93.25483322143555
fish13,top,789,ClassicCV,497.0,36.400001525878906,20.400001525878906,93.25483322143555
fish13,top,790,ClassicCV,497.0,36.400001525878906,20.400001525878906,93.25483322143555
fish13,top,791,ClassicCV,497.0,36.400001525878906,20.400001525878906,93.25483322143555
fish13,top,792,ClassicCV,497.0,36.400001525878906,20.400001525878906,93.25483322143555
fish13,top,793,ClassicCV,497.0,36.400001525878906,20.400001525878906,93.25483322143555
fish13,top,794,ClassicCV,497.0,36.400001525878906,20.400001525878906,93.25483322143555
fish13,top,795,ClassicCV,495.0,36.400001525878906,20.400001525878906,93.25483322143555
fish13,top,796,ClassicCV,490.5,36.31019592285156,20.34774398803711,93.84061968326569
fish13,top,797,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,798,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,799,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,800,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,801,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,802,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,803,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,804,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,805,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,806,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,807,ClassicCV,496.5,34.64822769165039,20.50609588623047,91.84061968326569
fish13,top,808,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,809,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,810,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,811,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,812,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,813,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,814,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,815,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,816,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,817,ClassicCV,494.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,818,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,819,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,820,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,821,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,822,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,823,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,824,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,825,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,826,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,827,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,828,ClassicCV,493.0,35.21014404296875,19.9737548828125,91.25483322143555
fish13,top,829,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,830,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,831,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,832,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,833,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,834,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,835,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,836,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,837,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,838,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,839,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,840,ClassicCV,485.5,34.64822769165039,19.798988342285156,91.84061980247498
fish13,top,841,ClassicCV,481.5,34.64822769165039,19.798988342285156,91.84061968326569
fish13,top,842,ClassicCV,481.5,34.64822769165039,19.798988342285156,91.84061968326569
fish13,top,843,ClassicCV,481.5,34.64822769165039,19.798988342285156,91.84061968326569
fish13,top,844,ClassicCV,481.5,34.64822769165039,19.798988342285156,91.84061968326569
fish13,top,845,ClassicCV,481.5,34.64822769165039,19.798988342285156,91.84061968326569
fish13,top,846,ClassicCV,481.5,34.64822769165039,19.798988342285156,91.84061968326569
fish13,top,847,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,848,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,849,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,850,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,851,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,852,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,853,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,854,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,855,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,856,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,857,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,858,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,859,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,860,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,861,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,862,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,863,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,864,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,865,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,866,ClassicCV,497.5,33.541019439697266,20.57182502746582,91.84061980247498
fish13,top,867,ClassicCV,503.5,33.541019439697266,21.0190372467041,91.84061980247498
fish13,top,868,ClassicCV,503.5,33.541019439697266,21.0190372467041,91.84061980247498
fish13,top,869,ClassicCV,503.5,33.541019439697266,21.0190372467041,91.84061980247498
fish13,top,870,ClassicCV,503.5,33.541019439697266,21.0190372467041,91.84061980247498
fish13,top,871,ClassicCV,506.0,33.541019439697266,21.0190372467041,91.254833817482
fish13,top,872,ClassicCV,506.0,33.541019439697266,21.0190372467041,91.254833817482
fish13,top,873,ClassicCV,506.0,33.541019439697266,21.0190372467041,91.254833817482
fish13,top,874,ClassicCV,505.0,33.541019439697266,21.0190372467041,91.254833817482
fish13,top,875,ClassicCV,505.0,33.541019439697266,21.0190372467041,91.254833817482
fish13,top,876,ClassicCV,512.5,34.64822769165039,20.50609588623047,92.66904735565186
fish13,top,877,ClassicCV,512.5,34.435447692871094,21.0190372467041,92.66904735565186
fish13,top,878,ClassicCV,512.5,34.435447692871094,21.0190372467041,92.66904735565186
fish13,top,879,ClassicCV,514.0,34.435447692871094,21.0190372467041,93.254833817482
fish13,top,880,ClassicCV,514.0,34.435447692871094,21.0190372467041,93.254833817482
fish13,top,881,ClassicCV,514.0,34.435447692871094,21.0190372467041,93.254833817482
fish13,top,882,ClassicCV,509.0,34.435447692871094,21.0190372467041,92.42640674114227
fish13,top,883,ClassicCV,509.0,34.435447692871094,21.0190372467041,92.42640674114227
fish13,top,884,ClassicCV,509.0,34.435447692871094,21.0190372467041,92.42640674114227
fish13,top,885,ClassicCV,509.0,34.435447692871094,21.0190372467041,92.42640674114227
fish13,top,886,ClassicCV,509.0,34.435447692871094,21.0190372467041,92.42640674114227
fish13,top,887,ClassicCV,509.5,34.64822769165039,20.50609588623047,91.84062027931213
fish13,top,888,ClassicCV,509.5,34.64822769165039,20.50609588623047,91.84062027931213
fish13,top,889,ClassicCV,509.5,34.64822769165039,20.50609588623047,91.84062027931213
fish13,top,890,ClassicCV,504.0,33.98823165893555,20.57182502746582,92.42640626430511
fish13,top,891,ClassicCV,504.0,33.98823165893555,20.57182502746582,92.42640626430511
fish13,top,892,ClassicCV,504.0,33.98823165893555,20.57182502746582,92.42640626430511
fish13,top,893,ClassicCV,502.5,33.98823165893555,20.57182502746582,91.84061980247498
fish13,top,894,ClassicCV,500.5,33.98823165893555,20.57182502746582,91.84061980247498
fish13,top,895,ClassicCV,500.5,33.98823165893555,20.57182502746582,91.84061980247498
fish13,top,896,ClassicCV,500.5,33.98823165893555,20.57182502746582,91.84061980247498
fish13,top,897,ClassicCV,504.0,33.0818977355957,21.367650985717773,90.42640602588654
fish13,top,898,ClassicCV,504.0,33.0818977355957,21.367650985717773,90.42640602588654
fish13,top,899,ClassicCV,506.0,33.0818977355957,21.367650985717773,90.42640602588654
fish13,top,900,ClassicCV,506.0,33.0818977355957,21.367650985717773,90.42640602588654
fish13,top,901,ClassicCV,500.5,32.52690887451172,21.21320343017578,89.84061980247498
fish13,top,902,ClassicCV,501.5,32.52690887451172,21.21320343017578,89.84061968326569
fish13,top,903,ClassicCV,501.5,32.52690887451172,21.21320343017578,89.84061968326569
fish13,top,904,ClassicCV,501.5,32.52690887451172,21.21320343017578,89.84061968326569
fish13,top,905,ClassicCV,501.5,32.52690887451172,21.21320343017578,89.84061968326569
fish13,top,906,ClassicCV,497.0,32.52690887451172,21.21320343017578,90.42640602588654
fish13,top,907,ClassicCV,497.0,32.52690887451172,21.21320343017578,90.42640602588654
